doc_id	idno	sysdate	creaDate	lastDate		Nr. der Digitalisate	Dokumenttyp	Datierung (JJJJ-MM-TT)	Keine Jahres- o. Datumsangabe	Datierung (Zeitraum)	alternative Datierung	Titel	Verfasser/Aussteller	Verfasser/Aussteller (Transkript)	Beschreibung	Vollständigkeit des Archivals	Erläuterung Unvollständigkeit	Umfang in Seiten	Personen	Orte	Schlagwort	Bearbeitungsstatus	Bestand	zuletzt bearbeitet am	FuD-DBID				Digitalisat 1	Nr. des Digitalisats 1	Digitalisat 2	Nr. des Digitalisats 2	Digitalisat 3	Nr. des Digitalisats 3	Digitalisat 4	Nr. des Digitalisats 4	Digitalisat 5	Nr. des Digitalisats 5	Digitalisat 6	Nr. des Digitalisats 6	Digitalisat 7	Nr. des Digitalisats 7	Digitalisat 8	Nr. des Digitalisats 8	Digitalisat 9	Nr. des Digitalisats 9	Digitalisat 10	Nr. des Digitalisats 10	Digitalisat 11	Nr. des Digitalisats 11	Digitalisat 12	Nr. des Digitalisats 12	Digitalisat 13	Nr. des Digitalisats 13	Digitalisat 14	Nr. des Digitalisats 14	Digitalisat 15	Nr. des Digitalisats 15	Digitalisat 16	Nr. des Digitalisats 16	Digitalisat 17	Nr. des Digitalisats 17	Digitalisat 18	Nr. des Digitalisats 18	Digitalisat 19	Nr. des Digitalisats 19	Digitalisat 20	Nr. des Digitalisats 20		Digitalisate (tif)	xmltxt	
1802	CdS-b2-001z	2022-04-08	2011-03-09 16:57:02	2021-08-26 10:44:48		C02/S09/219-220	Gedicht		1			Le Divorce, ou conseils d'une mère à sa fille	Salm, Constance de (CdS)		An Minette gerichtetes Gedicht über die Scheidung CdS’ von ihrem ersten Ehemann. Die Tochter als das größte Opfer der Trennung. CdS als verlassene Ehefrau, Minette als verlassene Tochter. Wut und tiefer Schmerz CdS’. Schmerzlicher Gedanke an Wiedersehen mit geschiedenem Ehemann, in Gegenwart von dessen neuer Frau und möglicher Kinder aus seiner neuen Verbindung. 							80 - Freigabe	Toulon	2021-08-26 10:44:48	1802				C02_S009_0219.jpg	C02/S09/219	C02_S009_0220.jpg	C02/S09/220																																							<list><item n="main"></item></list>	
1805	CdS-b2-0020	2022-04-08	2011-03-09 17:10:14	2021-08-26 10:44:48		C02/S09/223-224	Gedicht	1806-00-00	0			Vers adressés en faveur de la famille Sédaine à l'Empereur Napoléon	Salm, Constance de (CdS)		An Napoleon gerichtete Bitte um eine Pension für die Familie des verstorbenen Autors Michel Jean Sédaine. Die Verse lagen einem Brief Houdetots von 1806-05-20 bei (CdS/02_1/143; C02/S09/100; C11/S85/120; C02/S09/223-224). Eine Abschrift des Gedichts findet sich unter CdS/02_1/144. 							80 - Freigabe	Toulon	2021-08-26 10:44:48	1805				C02_S009_0223.jpg	C02/S09/223	C02_S009_0224.jpg	C02/S09/224																																							<list><item n="main"></item></list>	
1830	CdS-b2-0021	2022-04-08	2011-03-10 15:37:54	2021-06-15 15:12:30		C09/S70/299	Notiz		1						Handschriftliche Notizen.							60 - 2. Korrektur -- Korrektur Briefanfänge -- Überprüfung Digitalisate	Toulon	2021-06-15 15:12:30	1830				C09_S070_0299.jpg	C09/S70/299																																									<list><item n="main"></item></list>	
1832	CdS-b2-0022	2022-04-08	2011-03-10 15:40:21	2021-06-15 15:12:30		C09/S70/304			1						Mappe mit der Aufschrift „Real”.							00 - Grobe Erschließung	Toulon	2021-06-15 15:12:30	1832																																														<list><item n="main"></item></list>	
1833	CdS-b2-0023	2022-04-08	2011-03-10 15:41:35	2021-06-15 15:12:30		C09/S70/305		1840-00-00							Chemise portant la mention „Real de Azúa”.							00 - Grobe Erschließung	Toulon	2021-06-15 15:12:30	1833																																														<list><item n="main"></item></list>	
1868	CdS-b2-0024	2022-04-08	2011-03-10 16:37:31	2021-06-15 15:12:30		C09/S71/102-103		1823-06-15	0			Programme de la 90ème séance publique de l'Athénée des Arts	Ponce, Nicolas		Programm der 90. öffentlichen Sitzung des Athénée des Arts im Juni 1823 unter dem Vorsitz von Nicolas Ponce. Auf der Rückseite: Ausschreibung des Prix triennal des Athénée.							60 - 2. Korrektur -- Korrektur Briefanfänge -- Überprüfung Digitalisate	Toulon	2021-06-15 15:12:30	1868				C09_S071_0102.jpg	C09/S71/102	C09_S071_0103.jpg	C09/S71/103																																							<list><item n="main"></item></list>	
1962	CdS-b2-0025	2022-04-08	2011-03-11 10:32:52	2021-06-15 15:12:30		C09/S72/001-006		1824-11-06	0						Gerichtliches Vorgehen der Kinder Pipelets gegen CdS und diesbezüglicher Bericht. 							60 - 2. Korrektur -- Korrektur Briefanfänge -- Überprüfung Digitalisate	Toulon	2021-06-15 15:12:30	1962				C09_S072_0001.jpg	C09/S72/001 	C09_S072_0002.jpg	C09/S72/002	C09_S072_0003.jpg	C09/S72/003	C09_S072_0004.jpg	C09/S72/004	C09_S072_0005.jpg	C09/S72/005	C09_S072_0006.jpg	C09/S72/006																															<list><item n="main"></item></list>	
1963	CdS-b2-0026	2022-04-08	2011-03-11 10:34:15	2021-08-26 10:44:48		C09/S72/007	Akte	1842-08-27	0						Auszug aus dem Kirchenbuch von Bedburdyck (in lateinscher Sprache): Kirchliche Eheschließung zwischen SRD und CdS 	vollständig		1	Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD)#Salm, Constance de (CdS)		Ehe/Liebe	60 - 2. Korrektur -- Korrektur Briefanfänge -- Überprüfung Digitalisate	Toulon	2021-08-26 10:44:48	1963				C09_S072_0007.jpg	C09/S72/007																																									<list><item n="main"></item></list>	
1968	CdS-b2-0028	2022-04-08	2011-03-11 11:04:53	2021-06-15 15:12:30		C09/S72/018	Notiz		1						Notiz zur von der Kaiserin unterschriebenen Urkunde der CdS als Präsidentin der „Société matérnelle”.							60 - 2. Korrektur -- Korrektur Briefanfänge -- Überprüfung Digitalisate	Toulon	2021-06-15 15:12:30	1968				C09_S072_0018.jpg	C09/S72/018																																									<list><item n="main"></item></list>	
1979	CdS-b2-0029	2022-04-08	2011-03-11 11:35:54	2021-08-26 10:44:48		C09/S72/041-045		1815-04-27	0				Salm, Constance de (CdS)		Notizen von Constance de Salm (Entwurf).							60 - 2. Korrektur -- Korrektur Briefanfänge -- Überprüfung Digitalisate	Toulon	2021-08-26 10:44:48	1979				C09_S072_0041.jpg	C09/S72/041	C09_S072_0042.jpg	C09/S72/042	C09_S072_0043.jpg	C09/S72/043	C09_S072_0044.jpg	C09/S72/044	C09_S072_0045.jpg	C09/S72/045																																	<list><item n="main"></item></list>	
2067	CdS-b2-002a	2022-04-08	2011-03-17 14:26:08	2021-08-26 10:44:48		C02/S09/243	Gedicht	1806-00-00	0			Air: Femmes, voulez-vous éprouver (Lettre à Monsieur Amalric)	Salm, Constance de (CdS)		Es handelt sich um einen Brief von Constance de Salm an François de Sales Amalric, der jedoch, ohne Anrede und Unterschrift, nur aus diesem Gedicht besteht. Das Gedicht drückt den Wunsch CdS’ nach einem Besuch Amalrics aus. 							80 - Freigabe	Toulon	2021-08-26 10:44:48	2067				C02_S009_0243.jpg	C02/S09/243																																									<list><item n="main"></item></list>	
2069	CdS-b2-002b	2022-04-08	2011-03-17 14:33:56	2021-06-15 15:12:30		C02/S09/245	Urkunde	1806-00-00	0			Diplôme	Valant, Joseph-Honoré		CdS wird zum Ehrenmitglied des Athénée de la langue française ernannt. Eine weitere Abschrift dieses Diploms findet sich unter CdS/02_1/155, das dazugehörige Schreiben siehe unter CdS/02_1/154 beziehungsweise C02/S09/244. 							80 - Freigabe	Toulon	2021-06-15 15:12:30	2069				C02_S009_0245.jpg	C02/S09/245																																									<list><item n="main"></item></list>	
2181	CdS-b2-002c	2022-04-08	2011-03-21 16:09:26	2021-06-15 15:12:30		C02/S09/431	Gedicht		1			Envoi de mes Stances sur Racine à Madame la Princesse de Salm-Dyck	Joliveau de Segrais, Marie-Madeleine, gen. Adine / Admée, geb. Gehier		Lob des Talents der CdS. 							80 - Freigabe	Toulon	2021-06-15 15:12:30	2181				C02_S009_0431.jpg	C02/S09/431																																									<list><item n="main"></item></list>	
2182	CdS-b2-002d	2022-04-08	2011-03-21 16:10:48	2021-08-26 10:44:48		C02/S09/431	Gedicht		1			Réponse (sur les mêmes rimes)	Salm, Constance de (CdS)		Antwort auf die Verse von A. Joliveau, zu finden unter der gleichen Signatur. Freundschaft wichtiger als Bewunderung und Ruhm. 							80 - Freigabe	Toulon	2021-08-26 10:44:48	2182				C02_S009_0431.jpg	C02/S09/431																																									<list><item n="main"></item></list>	
2247	CdS-b2-002e	2022-04-08	2011-03-23 15:00:35	2021-08-26 10:44:48		C02/S09/532-533	Gedicht	1812-00-00	0			Moralité 	Salm, Constance de (CdS)		Gedicht über die Vergänglichkeit, Eintrag ins Album des Generals Sokolnicki. Mit einer dreiseitigen „Notice“ von CdS zum biographischen Hintergrund und zur Sammelleidenschaft des Generals sowie zur Geschichte des Grabs El Cids, datiert Dyck, 12. August 1832.							80 - Freigabe	Toulon	2021-08-26 10:44:48	2247				C02_S009_0532.jpg	C02/S09/532	C02_S009_0533.jpg	C02/S09/533																																							<list><item n="main"></item></list>	
2276	CdS-b2-002f	2022-04-08	2011-03-23 16:12:16	2021-08-26 10:44:48		C02/S09/572	Gedicht	1812-00-00	0			Lettre. Fragment à Monsieur Raboteau	Salm, Constance de (CdS)		Acht Verszeilen über die Melancholie, die wohl als Teil eines Briefs gedacht waren. 							80 - Freigabe	Toulon	2021-08-26 10:44:48	2276				C02_S009_0572.jpg	C02/S09/572																																									<list><item n="main"></item></list>	
2294	CdS-b2-002g	2022-04-08	2011-03-24 13:57:17	2021-08-26 10:44:48		C02/S09/599	Notiz	1813-00-00	0			Lettre au Prince Primat, Note de Mme la Princesse de Salm	Salm, Constance de (CdS)		Nachträgliche Notiz bezüglich eines nicht auffindbaren Briefs von CdS an Karl Theodor von Dalberg. Bitte an Dalberg im Auftrag Lacépèdes, seine Verse „Prie et travaille“ verwenden zu dürfen. Vertonung durch Martini, Absicht CdS’, die Verse zu veröffentlichen. Bekanntschaft mit Dalberg im Zusammenhang mit SRDs Prozess in Frankfurt. 							80 - Freigabe	Toulon	2021-08-26 10:44:48	2294				C02_S009_0599.jpg	C02/S09/599																																									<list><item n="main"></item></list>	
2332	CdS-b2-002h	2022-04-08	2011-03-29 16:13:02	2021-06-15 15:12:30		C01/S03/006	Notiz	1838-06-16	0			Notice	Pailliet, Jean Baptiste Joseph (Anwalt der CdS in Orléans, um 1829)		Publikationsliste des Anwalts Jean Baptiste Joseph Pailliet. Erwähnt im Brief C01/S03/005. 							80 - Freigabe	Toulon	2021-06-15 15:12:30	2332				C01_S003_0006.jpg	C01/S03/006																																									<list><item n="main"></item></list>	
3490	CdS-b2-002j	2022-04-08	2011-05-09 13:08:23	2021-06-15 15:12:30		C07/S55/267	Gedicht	1814-12-31	0			Remerciement à ceux de mes amis qui ont contribué à me procurer la croix de la Légion d'honneur	Mentelle, Edme									70 - Korrekturvorgang abgeschlossen (alle 4 Schritte)	Toulon	2021-06-15 15:12:30	3490				C07_S055_0267.jpg	C07/S55/267																																									<list><item n="main"></item></list>	
3873	CdS-b2-002k	2022-04-08	2011-05-11 11:04:21	2021-06-15 15:12:30		C09/S74/007-008	Gedicht	1818-06-11	0			Vaudeville	Raboteau, Pierre Paul 		Spottarie über die Gesellschaft und die Politik. Musik aus der Arie „L'amour ainsi qu'la nature” aus „Fanchon” entnommen.							60 - 2. Korrektur -- Korrektur Briefanfänge -- Überprüfung Digitalisate	Toulon	2021-06-15 15:12:30	3873				C09_S074_0007.jpg	C09/S74/007	C09_S074_0008.jpg	C09/S74/008																																							<list><item n="main"></item></list>	
3874	CdS-b2-002l	2022-04-08	2011-05-11 11:05:34	2021-06-15 15:12:30		C09/S74/009-013	Gedicht	1820-00-00	0			Épître à mon papier blanc	Raboteau, Pierre Paul 		„Epître à mon papier blanc” und „Boutade”.							60 - 2. Korrektur -- Korrektur Briefanfänge -- Überprüfung Digitalisate	Toulon	2021-06-15 15:12:30	3874				C09_S074_0009.jpg	C09/S74/009	C09_S074_0010.jpg	C09/S74/010	C09_S074_0011.jpg	C09/S74/011	C09_S074_0012.jpg	C09/S74/012	C09_S074_0013.jpg	C09/S74/013																																	<list><item n="main"></item></list>	
4018	CdS-b2-002m	2022-04-08	2011-05-11 13:58:51	2021-06-15 15:12:30		C09/S74/524-526	Gedicht	1824-11-26	0			Stances	Raboteau, Pierre Paul 		Verse über die Vorzüge des zurückgezogenen Lebens des Raboteau.Diese Verse gehören zu dem Brief mit den Digitalisaten „C09/S74/521-523\ .						Briefpartner/Werk	60 - 2. Korrektur -- Korrektur Briefanfänge -- Überprüfung Digitalisate	Toulon	2021-06-15 15:12:30	4018				C09_S074_0524.jpg	C09/S74/524 	C09_S074_0525.jpg	C09/S74/525	C09_S074_0526.jpg	C09/S74/526																																					<list><item n="main"></item></list>	
4020	CdS-b2-002n	2022-04-08	2011-05-12 09:53:40	2021-06-15 15:12:30		C09/S74/529-530	Gedicht	1825-05-04	0			Hymne au sommeil	Raboteau, Pierre Paul 		Siehe Brief C09/S74/527-528						Briefpartner/Werk	60 - 2. Korrektur -- Korrektur Briefanfänge -- Überprüfung Digitalisate	Toulon	2021-06-15 15:12:30	4020				C09_S074_0529.jpg	C09/S74/529	C09_S074_0530.jpg	C09/S74/530																																							<list><item n="main"></item></list>	
4145	CdS-b2-002o	2022-04-08	2011-05-12 12:13:08	2021-06-15 15:12:30		C06/S42/147-149	Gedicht	1812-06-00	0			Épître à Madame la Comtesse de Salm	Lantier, Étienne-François de	Épître à Madame la comtesse de Salm	Text der „Épître“ für CdS über ihr Leben, den Alltag und ihr Arbeiten auf Dyck, in dem „paresse“ und „étude/travail“ einander gegenübergestellt werden. 							80 - Freigabe	Toulon	2021-06-15 15:12:30	4145				C06_S042_0147.jpg	C06/S42/147	C06_S042_0148.jpg	C06/S42/148	C06_S042_0149.jpg	C06/S42/149																																					<list><item n="main"></item></list>	
5384	CdS-b2-002p	2022-04-08	2011-05-24 13:56:05	2021-06-15 15:12:30		C05/S39/002-006	Gedicht	1799-01-21	0			Stances sur Jean Racine	Joliveau de Segrais, Marie-Madeleine, gen. Adine / Admée, geb. Gehier		Hommage an Jean Racine aus Anlass seines hundertsten Todestags.Mit Widmung und Rückantwort von CdS	vollständig		6	Racine, Jean		Constance de Salm - Rezeption	70 - Korrekturvorgang abgeschlossen (alle 4 Schritte)	Toulon	2021-06-15 15:12:30	5384				C05_S039_0002.jpg	C05/S39/002	C05_S039_0003.jpg	C05/S39/003	C05_S039_0004.jpg	C05/S39/004	C05_S039_0005.jpg	C05/S39/005	C05_S039_0006.jpg	C05/S39/006																																	<list><item n="main"></item></list>	|(EXTEND::11112 {CdS-b2-007x || CdS/82/011-013; Joliveau de Segrais, Marie-Madeleine, gen. Adine / Admée, geb. Gehier; 1799-01-21; Stances sur Jean Racine} 1Abschrift(6202)")"|
5654	CdS-b2-002q	2022-04-08	2011-05-25 14:47:09	2021-08-26 10:44:48		CdS/78/001-019	Akte			1830-1837		Sammelakte: Arbeitsnotizen, Biographie und Lebensart der CdS	Salm, Constance de (CdS)		Enthält: - „Notes 1833, sur ce qui reste à faire pour compléter les correspondances de cette seconde copie, et y ajouter toutes les notes et notices nécessaires, soit pour mes mémoires, soit pour l’impression“: Arbeitsschritte der CdS für die Publikation ihrer Korrespondenz. - Abschrift der biographischen Notiz über CdS für die „Biographie des Archives“ [o.D.]. - „Rapport sur la 3ème édition des Pensées de Madame la Princesse Constance de Salm, fait à la Société d’encouragement pour les lettres et les arts“ : Abschrift des Berichts von Villenave über die 3. Auflage der „Pensées“ von CdS, zusammengefasst für die Société d’encouragement pour les lettres et les arts (Juli 1837). - Beschreibung einer Reise nach Düsseldorf und Aachen, mit Beschreibung der Kunstschätze, die vor dem Krieg und den französischen Zerstörungen gerettet wurden, sowie handschriftliche Ergänzungen der CdS [eventuell für ihr Werk „Des Allemands“ gedacht ?] [o.D.] - Druckschrift „Abendgesellschaft bei dem Fürsten und der Fürstin von Salm“, deutsche Version der gleichnamigen Erzählung von [Lady Morgan] (ca. 1830)	unvollständig	Es fehlen bei der Reisebeschreibung offensichtlich Seiten. 	28	Villenave, Mathieu-Guillaume-Thérèse#Morgan, Lady Sydney, geb. Sydney Owenson	Aachen#Düsseldorf	Constance de Salm - Vermarktung#Bildende Kunst#Salon/Gesellschaften#CdS: Des Allemands comparés aux Français (1826?)#CdS: Pensées (1829, 1835, 1846)#Romantik#CdS: Korrespondenz (Edition)	70 - Korrekturvorgang abgeschlossen (alle 4 Schritte)	Schloss Dyck	2021-08-26 10:44:48	5654				CdS02_Konv078_0001.jpg	CdS/78/001	CdS02_Konv078_0002.jpg	CdS/78/002	CdS02_Konv078_0003.jpg	CdS/78/003	CdS02_Konv078_0004.jpg	CdS/78/004	CdS02_Konv078_0005.jpg	CdS/78/005	CdS02_Konv078_0006.jpg	CdS/78/006	CdS02_Konv078_0007.jpg	CdS/78/007	CdS02_Konv078_0008.jpg	CdS/78/008	CdS02_Konv078_0009.jpg	CdS/78/009	CdS02_Konv078_0010.jpg	CdS/78/0010	CdS02_Konv078_0011.jpg	CdS/78/011	CdS02_Konv078_0012.jpg	CdS/78/012	CdS02_Konv078_0013.jpg	CdS/78/013	CdS02_Konv078_0014.jpg	CdS/78/014	CdS02_Konv078_0015.jpg	CdS/78/015	CdS02_Konv078_0016.jpg	CdS/78/016	CdS02_Konv078_0017.jpg	CdS/78/017	CdS02_Konv078_0018.jpg	CdS/78/018	CdS02_Konv078_0019.jpg	CdS/78/019					<list><item n="main"></item></list>	(EXTEND::CdS02_Konv078_0001.tifCdS02_Konv078_0001.tif(7418)CdS02_Konv078_0002.tifCdS02_Konv078_0002.tif(7419)CdS02_Konv078_0003.tifCdS02_Konv078_0003.tif(7420)CdS02_Konv078_00044.tifCdS02_Konv078_00044.tif(7421)CdS02_Konv078_0005.tifCdS02_Konv078_0005.tif(7422)CdS02_Konv078_0006.tifCdS02_Konv078_0006.tif(7423)CdS02_Konv078_0007.tifCdS02_Konv078_0007.tif(7424)CdS02_Konv078_0008.tifCdS02_Konv078_0008.tif(7425)CdS02_Konv078_0009.tifCdS02_Konv078_0009.tif(7426)CdS02_Konv078_0010.tifCdS02_Konv078_0010.tif(7427)CdS02_Konv078_0011.tifCdS02_Konv078_0011.tif(7428)CdS02_Konv078_0012.tifCdS02_Konv078_0012.tif(7429)CdS02_Konv078_0013.tifCdS02_Konv078_0013.tif(7430)CdS02_Konv078_00144.tifCdS02_Konv078_00144.tif(7431)CdS02_Konv078_0015.tifCdS02_Konv078_0015.tif(7432)CdS02_Konv078_0016.tifCdS02_Konv078_0016.tif(7433)CdS02_Konv078_0017.tifCdS02_Konv078_0017.tif(7434)CdS02_Konv078_0018.tifCdS02_Konv078_0018.tif(7435)CdS02_Konv078_0019.tifCdS02_Konv078_0019.tif(7436)")"
5774	CdS-b2-002s	2022-04-08	2011-05-25 17:03:50	2021-06-15 15:12:30		C04/S25/004-005	Zeitung	1820-08-07				Journal des Débats politiques et littéraires			Ausgabe des \Journal des débats politiques et littéraires\.							70 - Korrekturvorgang abgeschlossen (alle 4 Schritte)	Toulon	2021-06-15 15:12:30	5774				C04_S025_0004.jpg	C04/S25/004 	C04_S025_0005.jpg	C04/S25/005																																							<list><item n="main"></item></list>	
5782	CdS-b2-002t	2022-04-08	2011-05-25 17:18:05	2021-08-26 10:44:48		C04/S25/023-025	Gedicht	1836-01-00	0			Stances sur la mort de mon petit-fils bien-aîmé	Salm, Constance de (CdS)		Verse über den verstorbenen Constant de Francq							70 - Korrekturvorgang abgeschlossen (alle 4 Schritte)	Toulon	2021-08-26 10:44:48	5782				C04_S025_0023.jpg	C04/S25/023 	C04_S025_0024.jpg	C04/S25/024	C04_S025_0025.jpg	C04/S25/025																																					<list><item n="main"></item></list>	
6133	CdS-b2-002u	2022-04-08	2011-05-27 11:10:35	2021-06-15 15:12:30		C04/S33/004-005	Gedicht		1			Constance de Salm			Gedicht über CdS (nach ihrem Tod verfasst).							70 - Korrekturvorgang abgeschlossen (alle 4 Schritte)	Toulon	2021-06-15 15:12:30	6133				C04_S033_0004.jpg	C04/S33/004	C04_S033_0005.jpg	C04/S33/005																																							<list><item n="main"></item></list>	
6146	CdS-b2-002v	2022-04-08	2011-05-27 11:44:08	2021-06-15 15:12:30		C04/S33/053		1845-04-15	0			Adieux à Madame la Princesse de Salm-Dick sur sa tombe			Grabrede auf CdS.  							70 - Korrekturvorgang abgeschlossen (alle 4 Schritte)	Toulon	2021-06-15 15:12:30	6146				C04_S033_0053.jpg	C04/S33/053																																									<list><item n="main"></item></list>	
6168	CdS-b2-002w	2022-04-08	2011-05-30 11:57:42	2021-06-15 15:12:30		C08/S63/399-400	Gedicht		1			Stances sur le sommeil	Prous, Henry		Unvollendetes Gedicht über den Schlaf. 							70 - Korrekturvorgang abgeschlossen (alle 4 Schritte)	Toulon	2021-06-15 15:12:30	6168				C08_S063_0399.jpg	C08/S63/399	C08_S063_0400.jpg	C08/S63/400																																							<list><item n="main"></item></list>	
